case_id,scenario,n_affected,lag,root,channel,role,break_type,homogeneous,delta_midcls,delta_attn
NA1_LAG50_010,NA1_LAG50,1,50,2,5,unrelated,,,0.0006077885627746582,0.07198697328567505
NA1_LAG50_010,NA1_LAG50,1,50,2,6,unrelated,,,-0.0011358261108398438,0.046362340450286865
NA1_LAG50_011,NA1_LAG50,1,50,2,1,unrelated,,,0.0016195178031921387,0.007008969783782959
NA1_LAG50_011,NA1_LAG50,1,50,2,3,unrelated,,,0.003432035446166992,0.011908531188964844
NA1_LAG50_011,NA1_LAG50,1,50,2,4,mild,C1,True,-0.0008440017700195312,0.010231494903564453
NA1_LAG50_011,NA1_LAG50,1,50,2,5,unrelated,,,0.00319516658782959,0.016041874885559082
NA1_LAG50_011,NA1_LAG50,1,50,2,6,unrelated,,,0.0017729997634887695,-0.0008729100227355957
NA1_LAG50_012,NA1_LAG50,1,50,5,1,cascade,C5,True,-0.0005133152008056641,0.0025183558464050293
NA1_LAG50_012,NA1_LAG50,1,50,5,2,unrelated,,,-0.0003864765167236328,0.007638216018676758
NA1_LAG50_012,NA1_LAG50,1,50,5,3,unrelated,,,0.00021499395370483398,0.0020293593406677246
NA1_LAG50_012,NA1_LAG50,1,50,5,4,unrelated,,,-0.0006077289581298828,-0.0015541315078735352
NA1_LAG50_012,NA1_LAG50,1,50,5,6,unrelated,,,-0.00023990869522094727,0.01769465208053589
NA1_LAG50_013,NA1_LAG50,1,50,3,1,unrelated,,,-0.0001043081283569336,0.04185593128204346
NA1_LAG50_013,NA1_LAG50,1,50,3,2,mild,C2,False,0.0006307363510131836,0.09756708145141602
NA1_LAG50_013,NA1_LAG50,1,50,3,4,unrelated,,,0.001022934913635254,0.0495985746383667
NA1_LAG50_013,NA1_LAG50,1,50,3,5,unrelated,,,0.00014132261276245117,0.08567649126052856
NA1_LAG50_013,NA1_LAG50,1,50,3,6,unrelated,,,0.00021380186080932617,0.05675870180130005
NA1_LAG50_014,NA1_LAG50,1,50,3,1,unrelated,,,0.04530125856399536,0.12988340854644775
NA1_LAG50_014,NA1_LAG50,1,50,3,2,unrelated,,,0.04175382852554321,0.14788556098937988
NA1_LAG50_014,NA1_LAG50,1,50,3,4,unrelated,,,0.045959293842315674,0.1441745162010193
NA1_LAG50_014,NA1_LAG50,1,50,3,5,cascade,C2,True,0.028301596641540527,0.038495779037475586
NA1_LAG50_014,NA1_LAG50,1,50,3,6,unrelated,,,0.04383331537246704,0.1259526014328003
NA1_LAG50_015,NA1_LAG50,1,50,1,2,mild,C3,False,0.0031035542488098145,0.09777510166168213
NA1_LAG50_015,NA1_LAG50,1,50,1,3,unrelated,,,0.0007954835891723633,0.013536632061004639
NA1_LAG50_015,NA1_LAG50,1,50,1,4,unrelated,,,-0.0004566311836242676,0.025117695331573486
NA1_LAG50_015,NA1_LAG50,1,50,1,5,unrelated,,,3.2782554626464844e-06,0.020361602306365967
NA1_LAG50_015,NA1_LAG50,1,50,1,6,unrelated,,,0.00014001131057739258,0.009101510047912598
NA1_LAG50_016,NA1_LAG50,1,50,1,2,unrelated,,,-5.65648078918457e-05,0.005874037742614746
NA1_LAG50_016,NA1_LAG50,1,50,1,3,unrelated,,,0.0007269382476806641,0.005901217460632324
NA1_LAG50_016,NA1_LAG50,1,50,1,4,unrelated,,,0.0008882880210876465,0.009832978248596191
NA1_LAG50_016,NA1_LAG50,1,50,1,5,mild,C5,True,-0.00036662817001342773,0.0001448988914489746
NA1_LAG50_016,NA1_LAG50,1,50,1,6,unrelated,,,-0.0005683302879333496,0.013070881366729736
NA1_LAG50_017,NA1_LAG50,1,50,2,1,unrelated,,,0.004744887351989746,0.013544797897338867
NA1_LAG50_017,NA1_LAG50,1,50,2,3,unrelated,,,0.0033493638038635254,0.03469252586364746
NA1_LAG50_017,NA1_LAG50,1,50,2,4,unrelated,,,0.0018103718757629395,0.02048438787460327
NA1_LAG50_017,NA1_LAG50,1,50,2,5,mild,C1,True,0.0015435218811035156,0.021312355995178223
NA1_LAG50_017,NA1_LAG50,1,50,2,6,unrelated,,,0.002700984477996826,0.02579396963119507
NA1_LAG50_018,NA1_LAG50,1,50,5,1,cascade,C5,True,0.0005279779434204102,-0.005279421806335449
NA1_LAG50_018,NA1_LAG50,1,50,5,2,unrelated,,,9.948015213012695e-05,0.019323289394378662
NA1_LAG50_018,NA1_LAG50,1,50,5,3,unrelated,,,-4.661083221435547e-05,0.030479013919830322
NA1_LAG50_018,NA1_LAG50,1,50,5,4,unrelated,,,-7.915496826171875e-05,0.024709582328796387
NA1_LAG50_018,NA1_LAG50,1,50,5,6,unrelated,,,-0.0006653070449829102,0.008599698543548584
NA1_LAG50_019,NA1_LAG50,1,50,4,1,cascade,C3,False,0.04830646514892578,0.09701061248779297
NA1_LAG50_019,NA1_LAG50,1,50,4,2,unrelated,,,0.05852866172790527,0.15131717920303345
NA1_LAG50_019,NA1_LAG50,1,50,4,3,unrelated,,,0.05497854948043823,0.1858382225036621
NA1_LAG50_019,NA1_LAG50,1,50,4,5,unrelated,,,0.05559414625167847,0.14927691221237183
NA1_LAG50_019,NA1_LAG50,1,50,4,6,unrelated,,,0.05508905649185181,0.1526639461517334
NA1_LAG50_020,NA1_LAG50,1,50,6,1,unrelated,,,0.04450535774230957,0.2364066243171692
NA1_LAG50_020,NA1_LAG50,1,50,6,2,unrelated,,,0.05047953128814697,0.21886193752288818
NA1_LAG50_020,NA1_LAG50,1,50,6,3,unrelated,,,0.04379534721374512,0.22567492723464966
NA1_LAG50_020,NA1_LAG50,1,50,6,4,unrelated,,,0.0482562780380249,0.2170313000679016
NA1_LAG50_020,NA1_LAG50,1,50,6,5,mild,C2,True,0.04437530040740967,0.11692190170288086
NA1_LAG50_021,NA1_LAG50,1,50,5,1,unrelated,,,0.0015493035316467285,0.04440617561340332
NA1_LAG50_021,NA1_LAG50,1,50,5,2,unrelated,,,0.001776576042175293,0.07009220123291016
NA1_LAG50_021,NA1_LAG50,1,50,5,3,unrelated,,,0.0018183588981628418,0.07717770338058472
NA1_LAG50_021,NA1_LAG50,1,50,5,4,unrelated,,,0.0018668174743652344,0.06272017955780029
NA1_LAG50_021,NA1_LAG50,1,50,5,6,cascade,C4,True,-0.00020807981491088867,0.011568605899810791
NA1_LAG50_022,NA1_LAG50,1,50,5,1,mild,C4,False,0.00544053316116333,0.049037814140319824
NA1_LAG50_022,NA1_LAG50,1,50,5,2,unrelated,,,0.0033239126205444336,0.010642528533935547
NA1_LAG50_022,NA1_LAG50,1,50,5,3,unrelated,,,0.0030333399772644043,0.007345020771026611
NA1_LAG50_022,NA1_LAG50,1,50,5,4,unrelated,,,0.00273287296295166,0.011872053146362305
NA1_LAG50_022,NA1_LAG50,1,50,5,6,unrelated,,,0.0013436675071716309,0.004791319370269775
NA1_LAG50_023,NA1_LAG50,1,50,4,1,mild,C3,False,0.0035541653633117676,0.11774933338165283
NA1_LAG50_023,NA1_LAG50,1,50,4,2,unrelated,,,0.0010042190551757812,0.002958357334136963
NA1_LAG50_023,NA1_LAG50,1,50,4,3,unrelated,,,6.079673767089844e-05,0.005909562110900879
NA1_LAG50_023,NA1_LAG50,1,50,4,5,unrelated,,,-4.696846008300781e-05,0.011529028415679932
NA1_LAG50_023,NA1_LAG50,1,50,4,6,unrelated,,,-0.0005565881729125977,0.01820063591003418
NA1_LAG50_024,NA1_LAG50,1,50,1,2,unrelated,,,0.002427220344543457,0.006187736988067627
NA1_LAG50_024,NA1_LAG50,1,50,1,3,mild,C1,True,0.0016167759895324707,0.006932199001312256
NA1_LAG50_024,NA1_LAG50,1,50,1,4,unrelated,,,0.001922607421875,-0.0012827515602111816
NA1_LAG50_024,NA1_LAG50,1,50,1,5,unrelated,,,0.0024999380111694336,0.0028714537620544434
NA1_LAG50_024,NA1_LAG50,1,50,1,6,unrelated,,,0.004347503185272217,0.011382460594177246
NA1_LAG50_025,NA1_LAG50,1,50,3,1,unrelated,,,-0.001058816909790039,0.06712496280670166
NA1_LAG50_025,NA1_LAG50,1,50,3,2,cascade,C1,False,0.002422928810119629,0.14432328939437866
NA1_LAG50_025,NA1_LAG50,1,50,3,4,unrelated,,,-0.0011411309242248535,0.06818866729736328
NA1_LAG50_025,NA1_LAG50,1,50,3,5,unrelated,,,-9.000301361083984e-06,0.09601908922195435
NA1_LAG50_025,NA1_LAG50,1,50,3,6,unrelated,,,-0.0014451146125793457,0.08578985929489136
NA1_LAG50_026,NA1_LAG50,1,50,3,1,unrelated,,,0.0004044771194458008,0.20994824171066284
NA1_LAG50_026,NA1_LAG50,1,50,3,2,mild,C1,False,0.0010588765144348145,0.22582322359085083
NA1_LAG50_026,NA1_LAG50,1,50,3,4,unrelated,,,0.0003418922424316406,0.19323468208312988
NA1_LAG50_026,NA1_LAG50,1,50,3,5,unrelated,,,3.713369369506836e-05,0.218597412109375
NA1_LAG50_026,NA1_LAG50,1,50,3,6,unrelated,,,-5.078315734863281e-05,0.2132001519203186
NA1_LAG50_027,NA1_LAG50,1,50,6,1,unrelated,,,0.004546105861663818,0.007494151592254639
NA1_LAG50_027,NA1_LAG50,1,50,6,2,unrelated,,,0.003515005111694336,0.013903200626373291
NA1_LAG50_027,NA1_LAG50,1,50,6,3,unrelated,,,0.005124568939208984,0.025208473205566406
NA1_LAG50_027,NA1_LAG50,1,50,6,4,unrelated,,,0.001893162727355957,0.00925678014755249
NA1_LAG50_027,NA1_LAG50,1,50,6,5,mild,C1,True,0.001069486141204834,0.014667689800262451
NA1_LAG50_028,NA1_LAG50,1,50,5,1,unrelated,,,0.0007219910621643066,0.022291123867034912
NA1_LAG50_028,NA1_LAG50,1,50,5,2,unrelated,,,0.001244962215423584,0.027402818202972412
NA1_LAG50_028,NA1_LAG50,1,50,5,3,unrelated,,,0.0003102421760559082,0.021934211254119873
NA1_LAG50_028,NA1_LAG50,1,50,5,4,cascade,C1,True,-0.0009889602661132812,0.01717466115951538
NA1_LAG50_028,NA1_LAG50,1,50,5,6,unrelated,,,0.000375211238861084,0.002902686595916748
NA1_LAG50_029,NA1_LAG50,1,50,1,2,unrelated,,,-0.0009974241256713867,0.2037113904953003
NA1_LAG50_029,NA1_LAG50,1,50,1,3,unrelated,,,-0.00037086009979248047,0.21179735660552979
NA1_LAG50_029,NA1_LAG50,1,50,1,4,unrelated,,,-0.0006052255630493164,0.21098119020462036
NA1_LAG50_029,NA1_LAG50,1,50,1,5,mild,C2,False,8.565187454223633e-05,0.06024360656738281
NA1_LAG50_029,NA1_LAG50,1,50,1,6,unrelated,,,0.00019156932830810547,0.20759189128875732
NA2_LAG10_000,NA2_LAG10,2,10,4,1,unrelated,,,0.0001690387725830078,0.2099490761756897
NA2_LAG10_000,NA2_LAG10,2,10,4,2,mild,C4,False,0.000622868537902832,0.2129499912261963
NA2_LAG10_000,NA2_LAG10,2,10,4,3,unrelated,,,-8.320808410644531e-05,0.21266651153564453
NA2_LAG10_000,NA2_LAG10,2,10,4,5,unrelated,,,-0.0005096197128295898,0.20058923959732056
NA2_LAG10_000,NA2_LAG10,2,10,4,6,mild,C5,False,-0.00028967857360839844,0.2070406675338745
NA2_LAG10_001,NA2_LAG10,2,10,1,2,unrelated,,,-2.8967857360839844e-05,0.20593112707138062
NA2_LAG10_001,NA2_LAG10,2,10,1,3,unrelated,,,9.298324584960938e-06,0.2135533094406128
NA2_LAG10_001,NA2_LAG10,2,10,1,4,cascade,C5,False,-0.00027179718017578125,0.21405404806137085
NA2_LAG10_001,NA2_LAG10,2,10,1,5,mild,C4,False,0.00023496150970458984,0.16866308450698853
NA2_LAG10_001,NA2_LAG10,2,10,1,6,unrelated,,,-6.74128532409668e-05,0.21472948789596558
NA2_LAG10_002,NA2_LAG10,2,10,2,1,unrelated,,,0.004094958305358887,0.009767115116119385
NA2_LAG10_002,NA2_LAG10,2,10,2,3,cascade,C1,True,-0.00023508071899414062,-0.0001360774040222168
NA2_LAG10_002,NA2_LAG10,2,10,2,4,unrelated,,,0.0038529038429260254,0.005522012710571289
NA2_LAG10_002,NA2_LAG10,2,10,2,5,unrelated,,,0.0017952322959899902,0.013047099113464355
NA2_LAG10_002,NA2_LAG10,2,10,2,6,cascade,C1,True,0.0006241202354431152,0.0009613633155822754
NA2_LAG10_003,NA2_LAG10,2,10,2,1,mild,C1,False,-0.00018668174743652344,0.2192157506942749
NA2_LAG10_003,NA2_LAG10,2,10,2,3,unrelated,,,-0.0018692612648010254,0.19590294361114502
NA2_LAG10_003,NA2_LAG10,2,10,2,4,unrelated,,,0.00022101402282714844,0.20244890451431274
NA2_LAG10_003,NA2_LAG10,2,10,2,5,unrelated,,,2.282857894897461e-05,0.21466279029846191
NA2_LAG10_003,NA2_LAG10,2,10,2,6,mild,C5,False,-5.245208740234375e-06,0.22052115201950073
NA2_LAG10_004,NA2_LAG10,2,10,5,1,cascade,C2,True,0.009751439094543457,0.1180916428565979
NA2_LAG10_004,NA2_LAG10,2,10,5,2,unrelated,,,0.041890084743499756,0.12645643949508667
NA2_LAG10_004,NA2_LAG10,2,10,5,3,unrelated,,,0.04205232858657837,0.14760172367095947
NA2_LAG10_004,NA2_LAG10,2,10,5,4,unrelated,,,0.042352259159088135,0.11271202564239502
NA2_LAG10_004,NA2_LAG10,2,10,5,6,mild,C4,False,0.04304724931716919,0.15730226039886475
NA2_LAG10_005,NA2_LAG10,2,10,3,1,mild,C4,True,0.0005577802658081055,0.04831802845001221
NA2_LAG10_005,NA2_LAG10,2,10,3,2,unrelated,,,0.0001996755599975586,0.03752011060714722
NA2_LAG10_005,NA2_LAG10,2,10,3,4,unrelated,,,-0.0005334615707397461,0.050781428813934326
NA2_LAG10_005,NA2_LAG10,2,10,3,5,unrelated,,,-7.814168930053711e-05,0.040598273277282715
NA2_LAG10_005,NA2_LAG10,2,10,3,6,cascade,C4,True,-0.0010551214218139648,0.02568984031677246
NA2_LAG10_006,NA2_LAG10,2,10,3,1,unrelated,,,-0.0006655454635620117,0.010146915912628174
NA2_LAG10_006,NA2_LAG10,2,10,3,2,unrelated,,,-0.0005776882171630859,0.009556293487548828
NA2_LAG10_006,NA2_LAG10,2,10,3,4,cascade,C4,False,-3.510713577270508e-05,0.048661231994628906
NA2_LAG10_006,NA2_LAG10,2,10,3,5,unrelated,,,-0.0014649033546447754,-0.0008651614189147949
NA2_LAG10_006,NA2_LAG10,2,10,3,6,cascade,C3,False,-0.00035822391510009766,0.20785635709762573
NA2_LAG10_007,NA2_LAG10,2,10,5,1,unrelated,,,0.04783964157104492,0.11985588073730469
NA2_LAG10_007,NA2_LAG10,2,10,5,2,unrelated,,,0.04525524377822876,0.13544809818267822
NA2_LAG10_007,NA2_LAG10,2,10,5,3,cascade,C2,True,0.011211574077606201,0.26103925704956055
NA2_LAG10_007,NA2_LAG10,2,10,5,4,unrelated,,,0.04509258270263672,0.12801331281661987
NA2_LAG10_007,NA2_LAG10,2,10,5,6,mild,C2,True,0.04419136047363281,0.15243393182754517
NA2_LAG10_008,NA2_LAG10,2,10,6,1,cascade,C5,True,-0.00011593103408813477,-0.0011873841285705566
NA2_LAG10_008,NA2_LAG10,2,10,6,2,unrelated,,,-0.0006518959999084473,-0.0009248256683349609
NA2_LAG10_008,NA2_LAG10,2,10,6,3,unrelated,,,-0.00011920928955078125,0.00032770633697509766
NA2_LAG10_008,NA2_LAG10,2,10,6,4,mild,C5,True,-0.000943601131439209,0.0009279251098632812
NA2_LAG10_008,NA2_LAG10,2,10,6,5,unrelated,,,-0.0012242794036865234,-0.0024437904357910156
NA2_LAG10_009,NA2_LAG10,2,10,3,1,unrelated,,,-0.0005605816841125488,0.0070008039474487305
NA2_LAG10_009,NA2_LAG10,2,10,3,2,mild,C5,True,-0.00047904253005981445,-0.0009098649024963379
NA2_LAG10_009,NA2_LAG10,2,10,3,4,unrelated,,,-0.0009394288063049316,0.003798842430114746
NA2_LAG10_009,NA2_LAG10,2,10,3,5,cascade,C2,False,0.025684833526611328,0.1220058798789978
NA2_LAG10_009,NA2_LAG10,2,10,3,6,unrelated,,,-0.00020384788513183594,0.004403293132781982
NA2_LAG10_010,NA2_LAG10,2,10,4,1,unrelated,,,-0.0004966259002685547,0.00929337739944458
NA2_LAG10_010,NA2_LAG10,2,10,4,2,unrelated,,,0.00023925304412841797,0.0006502866744995117
NA2_LAG10_010,NA2_LAG10,2,10,4,3,mild,C5,True,-0.00029790401458740234,-0.0008805394172668457
NA2_LAG10_010,NA2_LAG10,2,10,4,5,unrelated,,,0.0007912516593933105,0.015394806861877441
NA2_LAG10_010,NA2_LAG10,2,10,4,6,cascade,C3,False,0.00015819072723388672,0.20504307746887207
NA2_LAG10_011,NA2_LAG10,2,10,1,2,mild,C1,False,-0.0002816319465637207,0.059301793575286865
NA2_LAG10_011,NA2_LAG10,2,10,1,3,unrelated,,,-0.0012380480766296387,0.05485349893569946
NA2_LAG10_011,NA2_LAG10,2,10,1,4,unrelated,,,-0.0010073184967041016,0.057710349559783936
NA2_LAG10_011,NA2_LAG10,2,10,1,5,cascade,C1,False,0.0006725788116455078,0.061995863914489746
NA2_LAG10_011,NA2_LAG10,2,10,1,6,unrelated,,,-0.0002117156982421875,0.06121629476547241
NA2_LAG10_012,NA2_LAG10,2,10,2,1,mild,C3,False,0.0042119622230529785,0.15093809366226196
NA2_LAG10_012,NA2_LAG10,2,10,2,3,unrelated,,,-0.001710653305053711,0.07643181085586548
NA2_LAG10_012,NA2_LAG10,2,10,2,4,cascade,C4,True,-0.0007632970809936523,0.0414503812789917
NA2_LAG10_012,NA2_LAG10,2,10,2,5,unrelated,,,-0.00017940998077392578,0.05801194906234741
NA2_LAG10_012,NA2_LAG10,2,10,2,6,unrelated,,,-0.00012701749801635742,0.08493173122406006
NA2_LAG10_013,NA2_LAG10,2,10,2,1,unrelated,,,-0.000774681568145752,0.05620843172073364
NA2_LAG10_013,NA2_LAG10,2,10,2,3,mild,C5,False,-0.0012263655662536621,0.05415618419647217
NA2_LAG10_013,NA2_LAG10,2,10,2,4,unrelated,,,-0.00018638372421264648,0.06290662288665771
NA2_LAG10_013,NA2_LAG10,2,10,2,5,unrelated,,,0.0004903674125671387,0.062493085861206055
NA2_LAG10_013,NA2_LAG10,2,10,2,6,cascade,C4,True,-0.0017517805099487305,0.0007160305976867676
NA2_LAG10_014,NA2_LAG10,2,10,1,2,cascade,C4,False,-0.00048232078552246094,0.08019512891769409
NA2_LAG10_014,NA2_LAG10,2,10,1,3,unrelated,,,0.0004774928092956543,0.002786695957183838
NA2_LAG10_014,NA2_LAG10,2,10,1,4,cascade,C5,True,0.00044596195220947266,0.001175224781036377
NA2_LAG10_014,NA2_LAG10,2,10,1,5,unrelated,,,-0.0006659030914306641,0.017400085926055908
NA2_LAG10_014,NA2_LAG10,2,10,1,6,unrelated,,,-0.0006173253059387207,0.006043672561645508
NA2_LAG10_015,NA2_LAG10,2,10,3,1,unrelated,,,0.0022528767585754395,0.012811601161956787
NA2_LAG10_015,NA2_LAG10,2,10,3,2,unrelated,,,0.0017718672752380371,0.009416580200195312
NA2_LAG10_015,NA2_LAG10,2,10,3,4,cascade,C1,True,0.0008653998374938965,0.0024243593215942383
NA2_LAG10_015,NA2_LAG10,2,10,3,5,unrelated,,,0.0036705732345581055,0.006494402885437012
NA2_LAG10_015,NA2_LAG10,2,10,3,6,mild,C2,False,0.004010021686553955,0.004947364330291748
NA2_LAG10_016,NA2_LAG10,2,10,4,1,mild,C3,True,0.0047119855880737305,0.05829942226409912
NA2_LAG10_016,NA2_LAG10,2,10,4,2,cascade,C3,True,0.0017277002334594727,0.0005807280540466309
NA2_LAG10_016,NA2_LAG10,2,10,4,3,unrelated,,,0.0010039210319519043,0.19611197710037231
NA2_LAG10_016,NA2_LAG10,2,10,4,5,unrelated,,,0.000933527946472168,0.201887309551239
NA2_LAG10_016,NA2_LAG10,2,10,4,6,unrelated,,,-0.0004113316535949707,0.2252848744392395
NA2_LAG10_017,NA2_LAG10,2,10,1,2,mild,C5,False,0.046279728412628174,0.14895367622375488
NA2_LAG10_017,NA2_LAG10,2,10,1,3,unrelated,,,0.04762452840805054,0.145987868309021
NA2_LAG10_017,NA2_LAG10,2,10,1,4,cascade,C2,True,0.013813555240631104,0.14996963739395142
NA2_LAG10_017,NA2_LAG10,2,10,1,5,unrelated,,,0.04649913311004639,0.12873870134353638
NA2_LAG10_017,NA2_LAG10,2,10,1,6,unrelated,,,0.04767400026321411,0.13482409715652466
NA2_LAG10_018,NA2_LAG10,2,10,6,1,mild,C5,False,0.04497933387756348,0.08147048950195312
NA2_LAG10_018,NA2_LAG10,2,10,6,2,unrelated,,,0.04225999116897583,0.07546722888946533
NA2_LAG10_018,NA2_LAG10,2,10,6,3,unrelated,,,0.04716533422470093,0.085263192653656
NA2_LAG10_018,NA2_LAG10,2,10,6,4,mild,C4,False,0.038712143898010254,0.04996335506439209
NA2_LAG10_018,NA2_LAG10,2,10,6,5,unrelated,,,0.04362434148788452,0.09738683700561523
NA2_LAG10_019,NA2_LAG10,2,10,3,1,unrelated,,,0.046997129917144775,0.14620178937911987
NA2_LAG10_019,NA2_LAG10,2,10,3,2,unrelated,,,0.04467564821243286,0.14654380083084106
NA2_LAG10_019,NA2_LAG10,2,10,3,4,mild,C2,True,0.04165041446685791,0.1613444685935974
NA2_LAG10_019,NA2_LAG10,2,10,3,5,unrelated,,,0.042087554931640625,0.15145766735076904
NA2_LAG10_019,NA2_LAG10,2,10,3,6,mild,C2,True,0.03995323181152344,0.1593603491783142
NA2_LAG10_020,NA2_LAG10,2,10,6,1,unrelated,,,0.04495471715927124,0.09477013349533081
NA2_LAG10_020,NA2_LAG10,2,10,6,2,unrelated,,,0.046761274337768555,0.07938265800476074
NA2_LAG10_020,NA2_LAG10,2,10,6,3,mild,C1,False,0.053520917892456055,0.092465341091156
NA2_LAG10_020,NA2_LAG10,2,10,6,4,mild,C2,True,0.03921771049499512,0.0588114857673645
NA2_LAG10_020,NA2_LAG10,2,10,6,5,unrelated,,,0.04201692342758179,0.08449774980545044
NA2_LAG10_021,NA2_LAG10,2,10,5,1,mild,C5,True,0.0005750060081481934,0.014571726322174072
NA2_LAG10_021,NA2_LAG10,2,10,5,2,unrelated,,,5.990266799926758e-05,-0.00383681058883667
NA2_LAG10_021,NA2_LAG10,2,10,5,3,cascade,C5,True,-0.00027114152908325195,0.005844414234161377
NA2_LAG10_021,NA2_LAG10,2,10,5,4,unrelated,,,-5.543231964111328e-05,0.01984083652496338
NA2_LAG10_021,NA2_LAG10,2,10,5,6,unrelated,,,-0.0008515715599060059,0.020005643367767334
NA2_LAG10_022,NA2_LAG10,2,10,5,1,mild,C5,True,-0.0008171796798706055,0.004152059555053711
NA2_LAG10_022,NA2_LAG10,2,10,5,2,unrelated,,,-0.0016874074935913086,0.0035164952278137207
NA2_LAG10_022,NA2_LAG10,2,10,5,3,mild,C5,True,0.0007677078247070312,0.000817716121673584
NA2_LAG10_022,NA2_LAG10,2,10,5,4,unrelated,,,0.000568091869354248,0.008087337017059326
NA2_LAG10_022,NA2_LAG10,2,10,5,6,unrelated,,,-0.00039970874786376953,0.001713573932647705
NA2_LAG10_023,NA2_LAG10,2,10,1,2,unrelated,,,-3.063678741455078e-05,0.04308772087097168
NA2_LAG10_023,NA2_LAG10,2,10,1,3,cascade,C4,True,-0.00023412704467773438,0.003862917423248291
NA2_LAG10_023,NA2_LAG10,2,10,1,4,cascade,C1,False,0.003324449062347412,0.09201574325561523
NA2_LAG10_023,NA2_LAG10,2,10,1,5,unrelated,,,-0.00032711029052734375,0.11131662130355835
NA2_LAG10_023,NA2_LAG10,2,10,1,6,unrelated,,,0.0002079606056213379,0.04412126541137695
NA2_LAG10_024,NA2_LAG10,2,10,1,2,unrelated,,,0.043609797954559326,0.14257115125656128
NA2_LAG10_024,NA2_LAG10,2,10,1,3,cascade,C2,True,0.013331413269042969,0.20814144611358643
NA2_LAG10_024,NA2_LAG10,2,10,1,4,mild,C3,False,0.03233426809310913,0.03614366054534912
NA2_LAG10_024,NA2_LAG10,2,10,1,5,unrelated,,,0.050552964210510254,0.16560602188110352
NA2_LAG10_024,NA2_LAG10,2,10,1,6,unrelated,,,0.04713571071624756,0.14596784114837646
NA2_LAG10_025,NA2_LAG10,2,10,6,1,cascade,C5,False,-0.0002796649932861328,0.2069658637046814
NA2_LAG10_025,NA2_LAG10,2,10,6,2,unrelated,,,-0.00034618377685546875,0.20726603269577026
NA2_LAG10_025,NA2_LAG10,2,10,6,3,cascade,C1,False,0.00035947561264038086,0.21542388200759888
NA2_LAG10_025,NA2_LAG10,2,10,6,4,unrelated,,,0.0007165670394897461,0.198910653591156
NA2_LAG10_025,NA2_LAG10,2,10,6,5,unrelated,,,-0.00012010335922241211,0.20482081174850464
NA2_LAG10_026,NA2_LAG10,2,10,5,1,unrelated,,,-0.0003345012664794922,0.010351240634918213
NA2_LAG10_026,NA2_LAG10,2,10,5,2,unrelated,,,-0.0002040863037109375,0.0010492205619812012
NA2_LAG10_026,NA2_LAG10,2,10,5,3,cascade,C3,False,0.00010979175567626953,0.20245832204818726
NA2_LAG10_026,NA2_LAG10,2,10,5,4,mild,C5,True,-0.000508427619934082,0.0002460479736328125
NA2_LAG10_026,NA2_LAG10,2,10,5,6,unrelated,,,-0.0009756684303283691,0.008526444435119629
NA2_LAG10_027,NA2_LAG10,2,10,5,1,unrelated,,,-0.0005872845649719238,0.0162508487701416
NA2_LAG10_027,NA2_LAG10,2,10,5,2,mild,C4,False,1.9788742065429688e-05,0.008283793926239014
NA2_LAG10_027,NA2_LAG10,2,10,5,3,unrelated,,,-1.0609626770019531e-05,0.011286020278930664
NA2_LAG10_027,NA2_LAG10,2,10,5,4,cascade,C1,False,0.0026998519897460938,0.0191270112991333
NA2_LAG10_027,NA2_LAG10,2,10,5,6,unrelated,,,-0.00045806169509887695,0.009235918521881104
NA2_LAG10_028,NA2_LAG10,2,10,4,1,unrelated,,,0.0005177855491638184,0.01077115535736084
NA2_LAG10_028,NA2_LAG10,2,10,4,2,cascade,C4,False,0.0023903846740722656,0.08389967679977417
NA2_LAG10_028,NA2_LAG10,2,10,4,3,cascade,C1,True,-0.00024390220642089844,0.004228830337524414
NA2_LAG10_028,NA2_LAG10,2,10,4,5,unrelated,,,0.003390789031982422,0.006652355194091797
NA2_LAG10_028,NA2_LAG10,2,10,4,6,unrelated,,,0.0027570128440856934,0.002172112464904785
NA2_LAG10_029,NA2_LAG10,2,10,5,1,unrelated,,,-0.0012761950492858887,0.2373349666595459
NA2_LAG10_029,NA2_LAG10,2,10,5,2,mild,C1,False,-6.198883056640625e-06,0.2153327465057373
NA2_LAG10_029,NA2_LAG10,2,10,5,3,unrelated,,,-0.0002473592758178711,0.21630257368087769
NA2_LAG10_029,NA2_LAG10,2,10,5,4,unrelated,,,-0.0011734962463378906,0.2162107229232788
NA2_LAG10_029,NA2_LAG10,2,10,5,6,mild,C5,False,-0.0008813142776489258,0.21307599544525146
NA2_LAG50_000,NA2_LAG50,2,50,2,1,unrelated,,,-0.0003961920738220215,0.06172686815261841
NA2_LAG50_000,NA2_LAG50,2,50,2,3,unrelated,,,0.0003921389579772949,0.031883299350738525
NA2_LAG50_000,NA2_LAG50,2,50,2,4,unrelated,,,-0.0003745555877685547,0.0249139666557312
NA2_LAG50_000,NA2_LAG50,2,50,2,5,mild,C1,False,0.000552058219909668,0.02661287784576416
NA2_LAG50_000,NA2_LAG50,2,50,2,6,mild,C4,True,0.0011089444160461426,0.058417558670043945
NA2_LAG50_001,NA2_LAG50,2,50,2,1,unrelated,,,0.0016793012619018555,0.0064370036125183105
NA2_LAG50_001,NA2_LAG50,2,50,2,3,unrelated,,,6.651878356933594e-05,0.002208113670349121
